,Beginning Cash,Assets Liabilities Change (Total),Other investing activities,Dividends Paid (Common),Accounts Payable Change,Non Cash Items (Other),Change in payables and accrued liability,Operating Cash Flow,Investments Change (Net),Capital Stock Change,Net Cash/Marketcap,Investing cash flow,Other financial activities,Dividends Paid (Total),Issuance/Purchase of Shares,Depreciation & Amortization,Financing cash flow,Long-Term Investments Change (Net),Capital expenditures,Change in Cash,Change in other assets and liabilities,Stock Based Compensation,Ending Cash,Accounts Receivable Change,Repayment/Issuance of Debt (Net),"Equity Repurchase (Common, Net)",Exchange Rate Adjustment,Net Income,Net Aquisitions,Short Term Investments Change (Net),year,ticker,Change in inventories,"Equity Repurchase (Preffered, Net)",Other operating activities,Income tax paid,Change in intangibles (net),Dividends Paid (Preffered),Discontinued Operations and Adjustments
3,92733000.0,-26812000.0,-43483000.0,-162705000.0,,6243000.0,-1130000.0,141445000.0,38701000.0,-9667000.0,-0.0196,35949000.0,2242000.0,-162705000.0,-9667000.0,15030000.0,-170130000.0,-50943000.0,-2752000.0,8619000.0,-22603000.0,27811000.0,101352000.0,-7740000.0,-10955000.0,-9667000.0,1355000.0,146984000.0,,89644000.0,2019,CNS,0.0,,,3531000.0,,,
4,193452000.0,-89802000.0,-10862000.0,0.0,,37728000.0,4101000.0,72598000.0,-49724000.0,-10002000.0,-0.19,-53194000.0,-108108000.0,-178879000.0,-10002000.0,15150000.0,-118110000.0,-49724000.0,-3470000.0,-100719000.0,-84024000.0,24626000.0,92733000.0,-4549000.0,-9542000.0,-10002000.0,-2013000.0,109522000.0,,-63520000.0,2018,CNS,0.0,,,-1229000.0,,,
5,183234000.0,-62995000.0,-263000.0,0.0,,20073000.0,3061000.0,64253000.0,8951000.0,-8505000.0,-0.1308,5709000.0,-51918000.0,-98313000.0,-8505000.0,14689000.0,-60423000.0,8951000.0,-3242000.0,10218000.0,-61049000.0,22360000.0,193452000.0,-12463000.0,0.0,-8505000.0,679000.0,92486000.0,,-16860000.0,2017,CNS,0.0,,,10517000.0,,,
6,142728000.0,595000.0,-342000.0,-70825000.0,,13943000.0,2031000.0,114958000.0,13081000.0,-7398000.0,-0.1407,2898000.0,3681000.0,-70825000.0,-7398000.0,7610000.0,-74542000.0,20814000.0,-10183000.0,40506000.0,127000.0,22108000.0,183234000.0,-1642000.0,0.0,-7398000.0,-2808000.0,92810000.0,,-7733000.0,2016,CNS,0.0,,,2110000.0,,,
7,124938000.0,-25791000.0,0.0,0.0,,45037000.0,0.0,89796000.0,2824000.0,-18695000.0,-0.1333,397000.0,-52414000.0,0.0,-18695000.0,6213000.0,-71109000.0,-4479000.0,-2427000.0,17790000.0,-25999000.0,22686000.0,142728000.0,-5023000.0,0.0,-18695000.0,-1294000.0,64337000.0,,7303000.0,2015,CNS,0.0,,,5231000.0,,,
8,128277000.0,-53151000.0,0.0,-84237000.0,,25545000.0,0.0,54582000.0,15751000.0,-11231000.0,-0.076,9835000.0,29853000.0,-84237000.0,-11231000.0,6454000.0,-65615000.0,3052000.0,-5916000.0,-3339000.0,-48215000.0,24931000.0,124938000.0,-1916000.0,0.0,-11231000.0,-2141000.0,75734000.0,,12699000.0,2014,CNS,0.0,,,-3020000.0,,,
9,95412000.0,-18585000.0,0.0,-79695000.0,,22587000.0,0.0,75872000.0,24246000.0,-7554000.0,-0.08,18016000.0,25494000.0,-79695000.0,-7554000.0,8615000.0,-61755000.0,7741000.0,-6230000.0,32865000.0,-4963000.0,21539000.0,128277000.0,2089000.0,0.0,-7554000.0,732000.0,63255000.0,,16505000.0,2013,CNS,-14685000.0,,,-1026000.0,,,
0,2449704000.0,22459000.0,-1267948000.0,-100955000.0,,19956000.0,,467390000.0,-504213000.0,-137596000.0,-0.1761,-1849433000.0,-131708000.0,-100955000.0,-137596000.0,64333000.0,94741000.0,-504213000.0,-3390000.0,-1287302000.0,102838000.0,7832000.0,1162402000.0,-80379000.0,465000000.0,-137596000.0,,360642000.0,-73882000.0,0.0,2022,CATY,,0.0,,,,,
1,1421078000.0,-34583000.0,-712315000.0,-99322000.0,,1168000.0,,334317000.0,-143881000.0,-163541000.0,-0.6771,-859924000.0,1947096000.0,-99322000.0,-163541000.0,69428000.0,1554233000.0,-143881000.0,-3728000.0,1028626000.0,-387000.0,6810000.0,2449704000.0,-34196000.0,-130000000.0,-163541000.0,,298304000.0,0.0,0.0,2021,CATY,,0.0,,,,,
2,593778000.0,-42584000.0,-578828000.0,-98688000.0,,50419000.0,,319955000.0,342402000.0,-13816000.0,-0.3861,-242204000.0,1415399000.0,-98688000.0,-13816000.0,83260000.0,749549000.0,342402000.0,-5778000.0,827300000.0,-21337000.0,6406000.0,1421078000.0,-21247000.0,-553345900.0,-13816000.0,,228860000.0,0.0,0.0,2020,CATY,,0.0,,,,,
3,600290000.0,92279000.0,-1144197000.0,-99131000.0,,4711000.0,,434979000.0,-230344000.0,-32935000.0,0.2327,-1381674000.0,987631000.0,-99131000.0,-32935000.0,58854000.0,940183000.0,-230344000.0,-7133000.0,-6512000.0,13904000.0,7350000.0,593778000.0,78375000.0,84618100.0,-32935000.0,,279135000.0,0.0,0.0,2019,CATY,,0.0,,,,,
4,534801000.0,7864000.0,-1121803000.0,-83428000.0,,5586000.0,,336538000.0,-5853900.0,-38988000.0,0.0502,-1134327000.0,1008734000.0,-83428000.0,-38988000.0,51203000.0,863278000.0,-10853900.0,-6670000.0,65489000.0,13848000.0,7974000.0,600290000.0,-5984000.0,-23040000.0,-38988000.0,,271885000.0,0.0,5000000.0,2018,CATY,,0.0,,,,,
5,1185084000.0,30606000.0,-945501000.0,-69888000.0,,27444000.0,,248874000.0,40496000.0,3622000.0,0.0274,-903987000.0,196096000.0,-69888000.0,3622000.0,14782000.0,4830000.0,40496000.0,2410000.0,-650283000.0,-2641000.0,5734000.0,534801000.0,33247000.0,-125000000.0,3622000.0,,176042000.0,-1392000.0,0.0,2017,CATY,,0.0,,,,,
6,717010000.0,17823000.0,-1044253000.0,-59274000.0,,-1278000.0,,234402000.0,194272000.0,-44503000.0,-0.2312,-853492000.0,1165941000.0,-59274000.0,-44503000.0,42758000.0,1087164000.0,194272000.0,-3511000.0,468074000.0,-2784000.0,4963000.0,1185084000.0,20607000.0,25000000.0,-44503000.0,,175099000.0,0.0,0.0,2016,CATY,,0.0,,,,,
7,176830000.0,-24638000.0,-817347000.0,-45283000.0,,2454000.0,,176697000.0,-363880000.0,-50223000.0,-0.1206,-1177571000.0,1299680000.0,-45283000.0,-50223000.0,37772000.0,1004174000.0,-316614000.0,-2916000.0,3300000.0,-15506000.0,4950000.0,180130000.0,-9132000.0,-200000000.0,-50223000.0,,161109000.0,6572000.0,-47266000.0,2015,CATY,,0.0,,,,,
8,153747000.0,-15005000.0,-794678000.0,-23104000.0,,16093000.0,,150071000.0,340094100.0,2976000.0,-0.0502,-459361000.0,800146000.0,-23104000.0,2976000.0,11153000.0,332373000.0,307834100.0,-4777000.0,23083000.0,-11256000.0,4190000.0,176830000.0,-3749000.0,-447644500.0,2976000.0,,137830000.0,0.0,32260000.0,2014,CATY,,0.0,,,,,
9,144909000.0,18318000.0,-656834000.0,-12606000.0,,-42752000.0,,115073000.0,351209900.0,-242640000.0,-0.0067,-311806000.0,585817000.0,-12606000.0,-242640000.0,15772000.0,205571000.0,456164900.0,-6182000.0,8838000.0,-4973000.0,3213000.0,153747000.0,23291000.0,-125000000.0,15360000.0,,123735000.0,0.0,-104955000.0,2013,CATY,,-258000000.0,,,,,
0,30479000.0,-4078000.0,43000.0,0.0,,30063000.0,2204000.0,35724000.0,,6130000.0,0.0944,-12571000.0,0.0,0.0,6130000.0,7109000.0,-23245000.0,,-10130000.0,-92000.0,-1056000.0,19642000.0,30387000.0,-5226000.0,-29375000.0,6130000.0,,2630000.0,,,2022,GSHD,,,,,-2484000.0,,
1,26236000.0,8309000.0,32000.0,-60000000.0,,13722000.0,4633000.0,35444000.0,,4590000.0,0.0389,-15375000.0,-666000.0,-60000000.0,4590000.0,5117000.0,-15826000.0,,-12738000.0,4243000.0,10601000.0,7292000.0,30479000.0,-6925000.0,40250000.0,4590000.0,,8296000.0,,,2021,GSHD,,,,,-2669000.0,,
2,15260000.0,-17320000.0,35000.0,-44697000.0,,19638000.0,2941000.0,24643000.0,,5040000.0,0.0286,-10333000.0,-677000.0,-44697000.0,5040000.0,3570000.0,-3334000.0,,-9975000.0,10976000.0,-267000.0,4745000.0,26236000.0,-19994000.0,37000000.0,5040000.0,,18755000.0,,,2020,GSHD,,,,,-393000.0,,
3,19011000.0,6169000.0,19000.0,-18739000.0,,2545000.0,1460000.0,21241000.0,,325000.0,0.049,-4078000.0,-3739000.0,-18739000.0,325000.0,2145000.0,-20914000.0,,-3694000.0,-3751000.0,7396000.0,1526000.0,15260000.0,-2687000.0,-2500000.0,325000.0,,10382000.0,,,2019,GSHD,,,,,-403000.0,,
4,5366000.0,-1830000.0,22000.0,-80059000.0,,28250000.0,1168000.0,10275000.0,,86915000.0,0.0756,-2222000.0,-639000.0,-80059000.0,86915000.0,2522000.0,5592000.0,,-2096000.0,13645000.0,-103000.0,26960000.0,19011000.0,-2895000.0,-625000.0,86915000.0,,-18667000.0,,,2018,GSHD,,,,,-148000.0,,
5,3778000.0,2905000.0,317000.0,-25520000.0,,1083000.0,1448000.0,13542000.0,,0.0,0.0885,-6135000.0,-342000.0,-25520000.0,0.0,876000.0,-6237000.0,,-6216000.0,1170000.0,3441000.0,0.0,4948000.0,-1984000.0,19625000.0,0.0,,8678000.0,,,2017,GSHD,,,,,-236000.0,,
6,0.0,0.0,20900.0,0.0,,0.0,180300.0,4401900.0,,-28960300.0,0.0885,-654800.0,0.0,0.0,0.0,0.0,-965200.0,,0.0,2781800.0,37600.0,0.0,0.0,-1597400.0,27995100.0,0.0,,4722500.0,,,2016,GSHD,,,,,0.0,,
0,970965000.0,-464824000.0,0.0,-107528000.0,-8625000.0,98401000.0,-8625000.0,-224907000.0,,-187334000.0,-0.0693,-127104000.0,44804000.0,-107528000.0,-187334000.0,40336000.0,-250058000.0,,-30600000.0,-605341000.0,-353948000.0,131203000.0,365624000.0,-43392000.0,0.0,-187334000.0,-3272000.0,101180000.0,-96504000.0,,2022,PIPR,-58859000.0,,,,,,
1,507935000.0,207038000.0,0.0,-99350000.0,-5344000.0,117466000.0,-5344000.0,707087000.0,,-69901000.0,-0.2969,-20577000.0,16134000.0,-99350000.0,-69901000.0,52215000.0,-223117000.0,,-20577000.0,463030000.0,214783000.0,171447000.0,970965000.0,-32639000.0,-70000000.0,-69901000.0,-363000.0,330368000.0,0.0,,2021,PIPR,30238000.0,,,,,,
2,250018000.0,585940000.0,0.0,-28172000.0,11077000.0,85504000.0,11077000.0,779765000.0,,-21965000.0,-0.1539,-434995000.0,12560000.0,-28172000.0,-21965000.0,58965000.0,-87555000.0,,-17581000.0,257917000.0,116756000.0,121688000.0,507935000.0,254292000.0,-49978000.0,-21965000.0,702000.0,49356000.0,-417414000.0,,2020,PIPR,203815000.0,,,,,,
3,50364000.0,-84438000.0,0.0,-35594000.0,-1143000.0,10300000.0,-1143000.0,67798000.0,,-50584000.0,0.0295,26691000.0,15810000.0,-35594000.0,-50584000.0,23762000.0,104657000.0,,-6516000.0,199654000.0,-32546000.0,32003000.0,250018000.0,-46207000.0,175025000.0,-50584000.0,508000.0,118174000.0,33207000.0,,2019,PIPR,-4542000.0,,,,,,
4,33793000.0,386376000.0,0.0,-47157000.0,-10735000.0,43633000.0,-10735000.0,509795000.0,,-70903000.0,0.1815,-15804000.0,6275000.0,-47157000.0,-70903000.0,23956000.0,-476769000.0,,-15804000.0,16571000.0,-47360000.0,44285000.0,50364000.0,-89884000.0,-364984000.0,-70903000.0,-651000.0,55830000.0,0.0,,2018,PIPR,534355000.0,,,,,,
5,70374000.0,82339000.0,0.0,-18947000.0,-50802000.0,36459000.0,-50802000.0,203001000.0,,-23778000.0,0.159,-7994000.0,-11500000.0,-18947000.0,-23778000.0,143755000.0,-233120000.0,,-7994000.0,-36581000.0,113773000.0,39831000.0,33793000.0,99253000.0,-178895000.0,-23778000.0,1532000.0,-59552000.0,0.0,,2017,PIPR,-79885000.0,,,,,,
6,270932000.0,-133742000.0,304000.0,0.0,-15301000.0,24954000.0,-15301000.0,-3225000.0,,-66302000.0,0.0308,-83726000.0,-17901000.0,0.0,-66302000.0,119309000.0,-111561000.0,,-11017000.0,-200558000.0,-29379000.0,55977000.0,70374000.0,-55509000.0,-27358000.0,-66302000.0,-2046000.0,-13746000.0,-72709000.0,,2016,PIPR,-33553000.0,,,,,,
7,15867000.0,274150000.0,1500000.0,0.0,46603000.0,27795000.0,0.0,379524000.0,,-131069000.0,-0.2574,-16153000.0,-176313000.0,0.0,-131069000.0,19097000.0,-188959000.0,,-5914000.0,174043000.0,-13683000.0,48754000.0,189910000.0,-18449000.0,118423000.0,-131069000.0,-369000.0,58482000.0,-11739000.0,,2015,PIPR,259679000.0,,,,,,
8,123683000.0,-162172000.0,2000000.0,0.0,-21939000.0,17921000.0,0.0,-50069000.0,,-5402000.0,-0.1616,-5387000.0,90329000.0,0.0,-5402000.0,19857000.0,-52017000.0,,-7387000.0,-107816000.0,41019000.0,28764000.0,15867000.0,-31921000.0,-136944000.0,-5402000.0,-343000.0,74325000.0,0.0,,2014,PIPR,-149331000.0,,,,,,
9,105371000.0,-49172000.0,0.0,0.0,-42457000.0,20844000.0,0.0,42163000.0,,-71462000.0,-0.2119,-29952000.0,39563000.0,0.0,-71462000.0,20007000.0,5798000.0,,-5476000.0,18312000.0,-119000.0,21598000.0,123683000.0,23166000.0,37697000.0,-71462000.0,303000.0,50484000.0,-24476000.0,,2013,PIPR,-29762000.0,,,,,,
0,244343000.0,33101000.0,0.0,-155208000.0,29262000.0,-603009000.0,21394000.0,-416463000.0,,-36424000.0,1.4977,-622293000.0,-6698000.0,-155208000.0,-36424000.0,5000.0,353131000.0,,,-63790000.0,6275000.0,,180553000.0,-2436000.0,551461000.0,-36424000.0,-458000.0,153440000.0,,,2022,GBDC,,,,,,,
1,184430000.0,-2332000.0,0.0,-139122000.0,1620000.0,-665721900.0,-3021000.0,-306048000.0,,-14659000.0,0.9495,-488649000.0,-22157000.0,-139122000.0,-14659000.0,21726000.0,366850000.0,,,59913000.0,-3116000.0,,244343000.0,-836000.0,542788100.0,-14659000.0,-889000.0,340280000.0,,,2021,GBDC,,,,,,,
2,84208000.0,-27392000.0,0.0,-136426000.0,-23753000.0,131832000.0,-17992000.0,187684000.0,,254893000.0,1.0365,67806000.0,-4491000.0,-136426000.0,254893000.0,28372000.0,-87808000.0,,,100222000.0,-3377000.0,,184430000.0,-262000.0,-201784000.0,254893000.0,346000.0,54872000.0,,,2020,GBDC,,,,,,,
3,89540000.0,1021000.0,0.0,0.0,1263000.0,-14908000.0,692000.0,62195000.0,,74014000.0,0.6825,0.0,-79116000.0,-76781000.0,74014000.0,-6206000.0,-89177000.0,,,-26982000.0,94000.0,,62558000.0,-336000.0,-84075000.0,74014000.0,0.0,82288000.0,,,2017,GBDC,,,,,,,
4,97484000.0,1362000.0,0.0,-59509000.0,1546000.0,-122166000.0,30000.0,-56078000.0,,58555000.0,0.8149,0.0,-2482000.0,-59509000.0,58555000.0,-4478000.0,48134000.0,,,-7944000.0,51000.0,,89540000.0,-235000.0,51570000.0,58555000.0,0.0,69204000.0,,,2016,GBDC,,,,,,,
5,79943000.0,3625000.0,0.0,-60030000.0,3474000.0,-173172000.0,0.0,-103250000.0,,67602000.0,0.9236,0.0,-2847000.0,-60030000.0,67602000.0,-4494000.0,120791000.0,,,17541000.0,60000.0,,97484000.0,91000.0,116066000.0,67602000.0,0.0,70791000.0,,,2015,GBDC,,,,,,,
6,16309000.0,-1167000.0,-36400000.0,-54991000.0,533000.0,-313930000.0,0.0,-255573000.0,,64170000.0,0.8733,-36400000.0,-4867000.0,-54991000.0,64170000.0,-5864000.0,280799000.0,,,-11174000.0,-225000.0,,5135000.0,-1475000.0,276487000.0,64170000.0,0.0,65388000.0,,,2014,GBDC,,,,,,,
7,45705000.0,9581000.0,0.0,-75302000.0,-2733000.0,-104369000.0,-4495000.0,-118462000.0,,0.0,1.6885,-230644000.0,-4101000.0,-75302000.0,0.0,-5095000.0,157160000.0,,,38503000.0,-1456000.0,,84208000.0,13770000.0,236563100.0,0.0,-195000.0,-18579000.0,,,2019,GBDC,,,,,,,
8,62558000.0,4143000.0,0.0,-71062000.0,4548000.0,-88267000.0,4213000.0,-8480000.0,,0.0,0.7104,-87931000.0,-1976000.0,-71062000.0,0.0,-6326000.0,-8303000.0,,,-16853000.0,-12000.0,,45705000.0,-393000.0,64735000.0,0.0,-70000.0,81970000.0,,,2018,GBDC,,,,,,,
0,1025515000.0,362157000.0,-4603959000.0,-123137000.0,12608000.0,14724000.0,-5297000.0,846566000.0,-588142000.0,4581000.0,2.2235,-5254811000.0,1169045000.0,-134637000.0,4581000.0,103563000.0,4004185000.0,-588142000.0,-62711000.0,-404060000.0,303846000.0,,621455000.0,51000000.0,2965197000.0,4581000.0,,366122000.0,0.0,,2022,ASB,,0.0,0.0,0.0,0.0,-11500000.0,
1,716048000.0,229383000.0,160009000.0,-116061000.0,-10675000.0,-155334000.0,24645000.0,529551000.0,-1694328000.0,-276558000.0,0.3579,-1584186000.0,1984340000.0,-133172000.0,-276558000.0,104510000.0,1364102000.0,-1694328000.0,-52281000.0,309467000.0,180443000.0,,1025515000.0,34970000.0,-210506000.0,-112100000.0,,350994000.0,2415000.0,,2021,ASB,,-164458000.0,0.0,-13931000.0,0.0,-17111000.0,
2,588744000.0,171833000.0,-1667694000.0,-112023000.0,-11385000.0,-39929000.0,-29057000.0,550020000.0,703847000.0,23394000.0,0.784,-793737000.0,2274500000.0,-130381000.0,23394000.0,111343000.0,371020000.0,703847000.0,-54682000.0,127304000.0,-106094000.0,,716048000.0,318369000.0,-1796493000.0,-73402000.0,,306771000.0,224993000.0,,2020,ASB,,96796000.0,0.0,-47268000.0,-200000.0,-18358000.0,
3,876698000.0,136035000.0,-195372000.0,-111804000.0,2495000.0,-12727000.0,723000.0,574260000.0,1329026000.0,-174860000.0,1.1694,1617446000.0,-1842748000.0,-127006000.0,-174860000.0,124164000.0,-2479660000.0,1329026000.0,-67459000.0,-287954000.0,-144971000.0,,588744000.0,233880000.0,-335046000.0,-174860000.0,,326790000.0,551250000.0,,2019,ASB,,0.0,0.0,43908000.0,0.0,-15202000.0,
4,716018000.0,127782000.0,-341935000.0,-105519000.0,10407000.0,-61831000.0,30924000.0,496567000.0,-32554900.0,-131488000.0,1.0548,-380872000.0,270481000.0,-116303000.0,-131488000.0,97055000.0,44983000.0,-32554900.0,-65854000.0,160678000.0,36356000.0,,876698000.0,31917000.0,22293100.0,-228266000.0,,333562000.0,59472000.0,,2018,ASB,,96778000.0,0.0,18178000.0,0.0,-10784000.0,
5,642233000.0,74155000.0,-895634000.0,-76417000.0,6535000.0,38629000.0,3520000.0,458368000.0,-454194100.0,-18702000.0,0.7556,-1396858000.0,897514000.0,-85764000.0,-18702000.0,116320000.0,1012275000.0,-454194100.0,-47369000.0,73785000.0,-31017000.0,,716018000.0,95117000.0,219227000.0,-18702000.0,,229264000.0,339000.0,,2017,ASB,,0.0,0.0,0.0,0.0,-9347000.0,
6,473685000.0,285202100.0,-1678385000.0,-67855000.0,-4642000.0,44166000.0,0.0,641383000.0,129928000.0,33582000.0,0.5569,-1653023000.0,880783000.0,-76758000.0,33582000.0,111741000.0,1180188000.0,129928000.0,-103881000.0,168548000.0,26144000.0,,642233000.0,263700000.0,342581000.0,-3333000.0,,200274000.0,-685000.0,,2016,ASB,,36915000.0,0.0,0.0,0.0,-8903000.0,
7,1032067000.0,5514000.0,-1130206000.0,-62400000.0,3898000.0,2622000.0,0.0,301206000.0,-350108200.0,-16469000.0,0.775,-1533818000.0,2244161000.0,-69555000.0,-16469000.0,104769000.0,674230000.0,-350108200.0,-54636000.0,-558382000.0,-11685000.0,,473685000.0,13301000.0,-1483907000.0,-78100000.0,,188301000.0,1132000.0,,2015,ASB,,61631000.0,0.0,0.0,0.0,-7155000.0,
8,602245000.0,-63074000.0,-1704615000.0,-58710000.0,1536000.0,-21166000.0,0.0,199509000.0,-363594200.0,-252033000.0,0.977,-2118605000.0,1496337000.0,-63712000.0,-252033000.0,93240000.0,2348918000.0,-363594200.0,-50396000.0,429822000.0,-3661000.0,,1032067000.0,-60949000.0,1168326000.0,-262810000.0,,190509000.0,0.0,,2014,ASB,,10777000.0,0.0,0.0,0.0,-5002000.0,
9,737873000.0,212547900.0,-515019000.0,-54991000.0,-2214000.0,-46763000.0,0.0,477958000.0,-670492100.0,-115670000.0,0.8473,-1253234000.0,328910000.0,-60149000.0,-115670000.0,114207000.0,639648000.0,-670492100.0,-67723000.0,-135628000.0,0.0,,602245000.0,214761900.0,486557100.0,-123349000.0,,188692000.0,0.0,,2013,ASB,,7679000.0,9274000.0,0.0,0.0,-5158000.0,
0,2344800000.0,152400000.0,-948700000.0,-182100000.0,8400000.0,107300000.0,183100000.0,534400000.0,-2000100000.0,-198900000.0,1.2742,-949000000.0,-2884800000.0,-182100000.0,-198900000.0,72500000.0,-1059700000.0,-2000100000.0,-7100000.0,-1474300000.0,-24000000.0,9600000.0,870500000.0,-15100000.0,2206100000.0,-198900000.0,,202200000.0,2006900000.0,,2022,FIBK,,0.0,,,0.0,,
1,2276800000.0,17800000.0,468800000.0,-101600000.0,-2000000.0,-10800000.0,-1700000.0,282300000.0,-2580200000.0,-5000000.0,-0.4345,-2120000000.0,2052600000.0,-101600000.0,-5000000.0,83200000.0,1905700000.0,-2580200000.0,-8600000.0,68000000.0,-22500000.0,8900000.0,2344800000.0,44000000.0,-40300000.0,-5000000.0,,192100000.0,0.0,,2021,FIBK,,0.0,,,0.0,,
2,1076800000.0,-19800000.0,-889600000.0,-128600000.0,-6300000.0,65900000.0,11300000.0,268300000.0,-960100100.0,-115700000.0,-0.38,-1869800000.0,2553500000.0,-128600000.0,-115700000.0,61000000.0,2801500000.0,-960100100.0,-20100000.0,1200000000.0,-35300000.0,7500000.0,2276800000.0,10500000.0,492300000.0,-115700000.0,,161200000.0,0.0,,2020,FIBK,,0.0,,,0.0,,
3,822000000.0,-124700000.0,-68200000.0,-79200000.0,-13500000.0,23400000.0,-7800000.0,127300000.0,-255800000.0,-1500000.0,-0.1042,-16800000.0,276200000.0,-79200000.0,-1500000.0,47600000.0,144300000.0,-255800000.0,8800000.0,254800000.0,-28800000.0,8000000.0,1076800000.0,-74600000.0,-51200000.0,-1500000.0,,181000000.0,298400000.0,,2019,FIBK,,0.0,,,0.0,,
4,758900000.0,-7000000.0,-209700000.0,-64100000.0,2200000.0,28200000.0,-200000.0,219000000.0,-3700000.0,800000.0,-0.3405,-181100000.0,49500000.0,-64100000.0,800000.0,37600000.0,25200000.0,-3700000.0,4200000.0,63100000.0,-13000000.0,5600000.0,822000000.0,4000000.0,39000000.0,800000.0,,160200000.0,28100000.0,,2018,FIBK,,0.0,,,0.0,,
5,782000000.0,-14500000.0,-85800000.0,-48600000.0,200000.0,32600000.0,-22500000.0,154600000.0,-103500000.0,1100000.0,-0.3112,-130600000.0,-110200000.0,-48600000.0,1100000.0,30000000.0,-47100000.0,-103500000.0,-5100000.0,-23100000.0,-11500000.0,3900000.0,758900000.0,19300000.0,110600000.0,1100000.0,,106500000.0,91800000.0,,2017,FIBK,,0.0,,,-28000000.0,,
6,780500000.0,-28200000.0,-158200000.0,-39400000.0,400000.0,18500000.0,-6000000.0,118000000.0,3100000.0,-22200000.0,-0.3529,-143100000.0,79200000.0,-39400000.0,-22200000.0,32000000.0,26600000.0,3100000.0,-6600000.0,1500000.0,-6700000.0,4400000.0,782000000.0,-15900000.0,9000000.0,-22200000.0,,95700000.0,18600000.0,,2016,FIBK,,0.0,,,0.0,,
7,798670000.0,-25134000.0,-350446000.0,-36290000.0,-1006000.0,20546000.0,-11931000.0,115400000.0,247064000.0,-17278000.0,-0.5102,-95339000.0,20351000.0,-36290000.0,-17278000.0,33193000.0,-38274000.0,247064000.0,9679000.0,-18213000.0,-7054000.0,3959000.0,780457000.0,-5143000.0,-5057000.0,-17278000.0,,86795000.0,-1636000.0,,2015,FIBK,,0.0,,,0.0,,
8,534827000.0,6693000.0,-222252000.0,-28626000.0,286000.0,-631000.0,13991000.0,122008000.0,-24468000.0,-3440000.0,-0.5463,-195842000.0,358990000.0,-28626000.0,-3440000.0,31545000.0,337677000.0,-24468000.0,15322000.0,263843000.0,-10556000.0,3634000.0,798670000.0,2972000.0,10753000.0,-3440000.0,,84401000.0,35556000.0,,2014,FIBK,,0.0,,,0.0,,
9,801332000.0,25272000.0,-212114000.0,-17909000.0,-1539000.0,7917000.0,-602000.0,150225000.0,-15567000.0,-40634000.0,-0.3361,-204937000.0,-104630000.0,-17909000.0,-40634000.0,30900000.0,-211793000.0,-15567000.0,22744000.0,-266505000.0,2994000.0,2936000.0,534827000.0,24419000.0,-48620000.0,9366000.0,,86136000.0,0.0,,2013,FIBK,,-50000000.0,,,0.0,,
0,3430014000.0,-109293000.0,-7500000.0,-181880000.0,,102156000.0,0.0,833984000.0,,-691705000.0,-0.2606,-56438000.0,-508450000.0,-181880000.0,-691705000.0,448638000.0,-1382035000.0,,-48938000.0,-790614000.0,-250038000.0,,2639400000.0,140745000.0,0.0,-691705000.0,-186125000.0,392483000.0,,,2022,LAZ,,,,,,,
1,2568827000.0,-299466000.0,447000000.0,-195944000.0,,190511000.0,0.0,866079000.0,,-406149000.0,-0.3596,-39056000.0,797929000.0,-195944000.0,-406149000.0,432489000.0,195836000.0,,-39056000.0,861187000.0,-217857000.0,,3430014000.0,-81609000.0,0.0,-406149000.0,-161672000.0,542545000.0,,,2021,LAZ,,,,,,,
2,2455559000.0,-322000000.0,-113000000.0,-196598000.0,,111423000.0,0.0,575931000.0,,-95227000.0,-0.1757,-62939000.0,-255526000.0,-196598000.0,-95227000.0,383816000.0,-547351000.0,,-62939000.0,113268000.0,-249846000.0,,2568827000.0,-72154000.0,0.0,-95227000.0,147627000.0,402692000.0,,,2020,LAZ,,,,,,,
3,2291885000.0,-131493000.0,-144000000.0,-254924000.0,,90927000.0,0.0,677953000.0,,-494687000.0,-0.156,-42248000.0,69275000.0,-254924000.0,-494687000.0,420803000.0,-444050000.0,,-42248000.0,163674000.0,-167185000.0,,2455559000.0,35692000.0,236286000.0,-494687000.0,-27981000.0,297716000.0,,,2019,LAZ,,,,,,,
4,2454806000.0,-268465000.0,-163000000.0,-359639000.0,,45414000.0,0.0,699038000.0,,-552872000.0,-0.1952,-46209000.0,-49020000.0,-359639000.0,-552872000.0,389640000.0,-726104000.0,,-46209000.0,-162921000.0,-136828000.0,,2291885000.0,-131637000.0,235427000.0,-552872000.0,-89646000.0,532449000.0,,,2018,LAZ,,,,,,,
5,1607483000.0,70258000.0,-85000000.0,-341450000.0,,298617000.0,429000000.0,1029115000.0,,-306741000.0,-0.1977,-26920000.0,329683000.0,-341450000.0,-306741000.0,400393000.0,-318508000.0,,-26920000.0,847323000.0,-25718000.0,,2454806000.0,95976000.0,-7000000.0,-306741000.0,163636000.0,259847000.0,,,2017,LAZ,,,,,,,
6,1556892000.0,-225567000.0,-44387000.0,-336138000.0,,54140000.0,-17095000.0,632601000.0,,-300217000.0,-0.0806,-37653000.0,-37097000.0,-336138000.0,-300217000.0,410336000.0,-479755000.0,,-37653000.0,50591000.0,-69438000.0,,1607483000.0,-156129000.0,193697000.0,-300217000.0,-64602000.0,393692000.0,,,2016,LAZ,,,,,,,
