,Book value per Share,Revenue per Share,Cash per Share,P/FCF ratio,Capex per Share,Intangible Assets out of Total Assets,Average Receivables,Capex/Depreciation,ROA,Cash ROIC,Shareholders Equity per Share,Depreciation/Fixed assets,Net Current Asset Value,P/S ratio,Free Cash Flow per Share,Average Common Equity,Average Days of Receivables,EV/FCF,EV/EBITDA,Quick Ratio,Capex to Sales,EV/Operating CF,ROIC,Average Days of Payables,Current Ratio,Graham Number,P/B ratio,Asset Turnover,Debt/Assets,Capital Expenditures,Interest Coverage,Average Assets,P/Operating CF,Average Payables,EV/Sales,Net Debt/EBITDA,Free Cash Flow,Working Capital,Operating CF/Net income,P/E ratio,Accounts Payable Turnover,ROE,EV/EBIT,Return on Tangible Assets,Interest Debt per Share,Research and Development Expense of Revenue,Share Based Compensation of Revenue,Accounts Receivable Turnover,Graham Net Nets,Price to Tangible BV,Operating CF per Share,Net Profit Margin,Free Cash Flow Yield,Earnings Yield,"Selling, General and Administrative Expense of Revenue",Debt/Equity,Days of Inventory on Hand,Inventory Turnover,year,ticker,Average Inventory
9,5.4465,1.1444,1.4867,44.3868,-0.0392,0.0309,,-0.65,0.0031,-0.0123,5.4465,0.1366,-1142202000.0,9.5856,0.2471,481191450.0,0.0,61.1918,0.0,0.0545,0.0342,52.8155,0.0106,41148.2164,0.7553,3.7687,2.0141,0.0312,0.1459,-3560000.0,,3327684500.0,88.936,2425224500.0,13.2148,0.0,22447000.0,-606810000.0,2.5527,94.6506,0.0091,0.0212,0.0,-0.018,5.64,0.0,0.0198,0.0,-1.1464,2.5806,0.2863,0.098,0.0225,0.0106,0.646,1.0355,0.0,0.0,2014,KRNY,
0,13.273,4.9316,2.1086,9.7315,-0.0487,0.0224,,-0.4129,0.0092,0.026,13.273,0.1119,-106435000.0,2.8287,1.4335,648118500.0,0.0,14.7881,0.0,0.0214,0.0099,14.302,0.0678,66647.8005,1.013,17.1076,1.051,0.0463,0.0093,-2265000.0,,4956475000.0,41.5325,3936074000.0,4.2985,0.0,66634000.0,59310000.0,1.5113,14.2347,0.0058,0.0703,0.0,0.4207,1.0748,0.0,0.0287,0.0,-0.1641,1.3053,1.4822,0.1989,0.1028,0.0703,0.6306,0.081,0.0,0.0,2022,HONE,
1,13.3854,4.8197,3.8371,3.4571,-0.1273,0.0244,,-0.9355,0.013,0.1801,13.3854,0.136,-60803000.0,3.079,4.2927,687787500.0,0.0,2.9757,0.0,0.0529,0.0264,2.8901,0.0875,107318.7134,1.0352,18.6912,1.1087,0.0541,0.0197,-6458000.0,,4518510000.0,13.1936,3594429000.0,2.6504,0.0,217837000.0,129609000.0,3.833,12.7931,0.0035,0.0851,0.0,0.3245,1.771,0.0,0.0284,0.0,-0.0807,1.3258,4.4199,0.2393,0.2893,0.0782,0.6199,0.1323,0.0,0.0,2021,HONE,
2,12.8203,5.2885,3.7904,0.0,-0.1057,0.0221,,-0.6806,0.0105,-0.0729,12.8203,0.1701,78302000.0,2.0535,-0.6019,681053950.0,0.0,-16.2758,0.0,0.0581,0.02,-19.7426,0.0568,44916.6884,1.0912,15.4732,0.8471,0.0672,0.033,-5741000.0,,4271268000.0,-187.1925,3224541000.0,1.8525,0.0,-32693000.0,323132000.0,-0.6017,13.0843,0.0088,0.0658,0.0,0.1202,2.7273,0.0,0.0201,0.0,0.1328,0.9875,-0.4962,0.1559,-0.0554,0.0764,0.6989,0.2127,0.0,0.0,2020,HONE,
3,11.9464,3.8556,3.7971,0.0,-0.0796,0.0229,,-0.4388,0.0047,-0.0777,11.9464,0.2107,86346000.0,2.8504,-0.7278,511683950.0,0.0,-14.9383,0.0,0.0677,0.0206,-16.7718,0.0215,23493.0372,1.1125,9.4538,0.9199,0.0557,0.0505,-4434000.0,,3856021000.0,52.7554,2813967000.0,2.8198,0.0,-40561000.0,351931000.0,-1.9776,33.0526,0.0162,0.0357,0.0,0.0457,3.679,0.0,0.0349,0.0,0.141,1.0693,-0.6482,0.085,-0.0662,0.0303,0.6817,0.308,0.0,0.0,2019,HONE,
4,6.3076,2.9089,1.8614,9.0202,-0.0978,0.0276,,-0.695,0.0036,0.0057,6.3076,0.1399,-173071000.0,3.0424,0.9811,350529000.0,0.0,11.8647,0.0,0.0354,0.0336,10.7891,0.0234,36598.9717,1.049,5.3343,1.4031,0.052,0.0722,-5545000.0,,3169020500.0,19.4836,2349399500.0,4.0018,0.0,55620000.0,145804000.0,5.3682,44.1397,0.0114,0.0325,0.0,0.0562,4.6523,0.0,0.0345,0.0,-0.345,1.953,1.0789,0.0691,0.1109,0.0227,0.7163,0.7376,0.0,0.0,2018,HONE,
5,6.1262,2.5829,1.4409,14.5927,-0.0568,0.0129,,-0.378,0.004,0.0289,6.1262,0.3442,-18162000.0,4.1001,0.7257,336434000.0,0.0,18.662,0.0,0.0393,0.022,17.3068,0.0209,46122.8897,1.1288,5.032,1.7286,0.0564,0.0918,-3186000.0,,2566615000.0,14.5253,1909245500.0,5.2434,0.0,40689000.0,265018000.0,4.2273,57.6483,0.0083,0.0309,0.0,0.0359,4.394,0.0,0.0224,0.0,-0.0306,1.9222,0.7825,0.0717,0.0685,0.0173,0.7722,0.7173,0.0,0.0,2017,HONE,
6,0.0,0.0,0.0,0.0,0.0,0.0139,,-0.2227,0.0026,-0.0496,0.0,0.3969,5082000.0,4.2727,0.0,260036000.0,0.0,-116.3839,0.0,0.0266,0.0151,-174.0499,0.0122,47869.693,1.1266,0.0,1.8402,0.0615,0.0797,-2138000.0,,2305726000.0,17.2184,1747982500.0,5.2942,0.0,-6453000.0,238710000.0,-0.7275,97.9677,0.0079,0.0228,0.0,0.0226,0.0,0.0,0.0067,0.0,0.0084,2.0514,0.0,0.0418,-0.0106,0.0102,0.8379,0.5924,0.0,0.0,2016,HONE,
7,0.0,0.0,0.0,0.0,0.0,0.0123,,-0.1365,0.0027,0.0099,0.0,0.4423,-133697000.0,0.0,0.0,187073000.0,0.0,13.036,0.0,0.024,0.0145,11.4769,0.013,42352.822,1.0869,0.0,0.0,0.0486,0.1154,-1486000.0,,2102510500.0,0.0,1595663500.0,1.3243,0.0,27872000.0,146999000.0,5.0898,143.2284,0.0091,0.0308,0.0,0.0336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0565,0.0,0.007,0.7759,1.3089,0.0,0.0,2015,HONE,
8,0.0,0.0,0.0,0.0,0.0,0.0027,,-0.1037,0.0012,-0.0132,0.0,0.4785,-145525000.0,0.0,0.0,187073000.0,0.0,13.036,0.0,0.0337,0.0163,11.4769,0.0063,34484.3163,1.0905,0.0,0.0,0.0365,0.1271,-1252000.0,,2102510500.0,0.0,1595663500.0,1.3243,0.0,17414000.0,142205000.0,7.263,143.2284,0.01,0.0137,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335,0.0,0.007,0.7418,1.415,0.0,0.0,2014,HONE,
0,20.5498,13.6598,13.5199,4.0338,-0.2296,0.013,,-0.3614,0.0148,0.0939,20.5498,0.1959,-596538000.0,2.033,6.8843,382220500.0,0.0,3.1097,0.0,0.0678,0.0168,3.0093,0.1855,54792.3035,0.8631,39.3566,1.3514,0.0605,0.0315,-3989000.0,,3922959000.0,103.8646,3373826000.0,1.5672,0.0,119601000.0,-474184000.0,2.1221,8.2896,0.0067,0.1524,0.0,-0.1394,7.1578,0.0,0.0116,0.0,-1.2365,1.5783,7.1139,0.2454,0.2479,0.1206,0.5961,0.3483,0.0,0.0,2022,SPFI,
1,22.6933,12.9503,27.1155,5.2663,-0.0814,0.0116,,-0.1335,0.0156,0.0379,22.6933,0.1898,-521721000.0,2.1474,5.2808,388737500.0,0.0,1.4623,0.0,0.1444,0.0063,1.4401,1.0684,91888.64,0.8815,40.8615,1.2255,0.062,0.0313,-1462000.0,,3750507500.0,26.8869,3157786500.0,0.5963,0.0,94809000.0,-399553000.0,1.6425,8.5046,0.0042,0.1508,0.0,-0.1715,6.8047,0.0,0.007,0.0,-1.0449,1.378,5.3622,0.2521,0.1899,0.1176,0.6284,0.2999,0.0,0.0,2021,SPFI,
2,20.4963,13.284,16.6335,134.7502,-0.171,0.01,,-0.317,0.0133,-0.0612,20.4963,0.1615,-626065000.0,1.4265,0.1406,338115000.0,0.0,104.6892,0.0,0.099,0.0129,47.2376,0.1204,68082.1595,0.8585,34.0225,0.9246,0.0702,0.0622,-3088000.0,,3418163500.0,-12.1246,2835604000.0,1.1083,0.0,2539000.0,-429083000.0,0.1241,7.5498,0.0056,0.1341,0.0,-0.123,12.406,0.0,0.0053,0.0,-1.8299,1.0246,0.3117,0.1891,0.0074,0.1325,0.6975,0.6053,0.0,0.0,2020,SPFI,
3,18.2049,11.2717,9.4002,13.1488,-0.2253,0.0091,,-0.6918,0.0098,-0.0455,18.2049,0.0885,-590501000.0,1.8515,1.5872,230381000.0,0.0,15.6498,0.0,0.0572,0.02,13.7046,0.0615,34700.6312,0.847,26.4657,1.1464,0.0637,0.0695,-3789000.0,,2974956000.0,43.7991,2487155500.0,2.2037,0.0,26695000.0,-422636000.0,1.0433,12.2047,0.0114,0.1268,0.0,-0.081,13.3699,0.0,0.0045,0.0,-1.6823,1.2684,1.8125,0.1541,0.0761,0.0819,0.6568,0.7344,0.0,0.0,2019,SPFI,
4,10.4644,11.5228,16.6524,0.3707,-0.2036,0.0,,-0.4635,0.0111,-0.0547,10.4644,0.1086,-326766000.0,0.0521,1.6187,156393000.0,0.0,-2.5816,0.0,0.1058,0.0177,-2.2931,0.1456,36974.9448,0.9599,0.0,0.0573,0.0644,0.0739,-3008000.0,,2643060000.0,-0.4849,2215767500.0,-0.3627,0.0,23912000.0,-93176000.0,0.9191,0.2034,0.0101,0.1873,0.0,-0.8772,13.5659,0.0,0.0,0.0,-36.8677,0.0573,1.8224,0.1721,2.6979,4.9164,0.7188,1.2964,0.0,0.0,2018,SPFI,
5,10.712,10.2802,19.9445,0.0,-0.5993,0.0,,-1.0705,0.0089,-0.0421,10.712,0.1336,-260295000.0,0.0,1.7925,214000000.0,0.0,0.0,0.0,0.1342,0.0583,0.0,0.354,49210.7132,0.9814,0.0,0.0,0.0574,0.0693,-8851000.0,,2643000000.0,0.0,2215767500.0,0.0,0.0,26473000.0,-40894000.0,1.4946,0.4397,0.0072,0.1104,0.0,1.1259,12.0711,0.0,0.0045,0.0,0.0,0.0,2.3918,0.1557,0.0,2.2743,0.7384,1.1269,0.0,0.0,2017,SPFI,
0,21.0407,10.1657,11.6314,5.1248,-0.0636,0.0025,,-0.1279,0.0142,0.07,21.0407,0.6589,-465808000.0,2.4189,4.7982,640466050.0,0.0,8.1169,0.0,0.0563,0.0063,8.0107,0.082,62250.3534,1.0022,39.6451,1.1687,0.0433,0.1067,-1926000.0,,7118424500.0,15.88,5977170500.0,3.8312,0.0,145382000.0,13929000.0,1.4528,7.4066,0.0061,0.1583,0.0,2.7568,25.9878,0.0,0.0084,0.0,-0.6252,1.2034,4.8618,0.3292,0.1951,0.135,0.4257,1.2351,0.0,0.0,2022,HAFC,
1,21.1695,8.4614,20.036,7.9047,-0.0881,0.0027,,-0.1665,0.0151,0.0415,21.1695,0.6491,-501903000.0,2.7986,2.9957,610230550.0,0.0,5.725,0.0,0.1039,0.0104,5.5614,0.1903,97664.1935,0.9745,39.2843,1.1186,0.0394,0.0599,-2679000.0,,6530237500.0,25.4642,5530638500.0,2.0269,0.0,91050000.0,-149397000.0,0.9499,7.3086,0.0039,0.1617,0.0,-0.7919,13.5063,0.0,0.0095,0.0,-0.6974,1.1517,3.0838,0.3837,0.1265,0.1368,0.389,0.638,0.0,0.0,2021,HAFC,
2,19.0567,8.8166,12.9407,6.0611,-0.1172,0.0029,,-0.3241,0.0072,0.0261,19.0567,0.4144,-417003000.0,1.2862,1.8709,570155500.0,0.0,4.9159,0.0,0.0732,0.0133,4.6261,0.0726,44809.5774,0.9726,24.3251,0.5951,0.0455,0.0527,-3550000.0,,5870036000.0,17.231,4986985000.0,1.0432,0.0,56653000.0,-146712000.0,1.4267,8.2174,0.0086,0.074,0.0,-0.3508,10.7981,0.0,0.0095,0.0,-1.2144,0.614,1.9882,0.1581,0.165,0.1217,0.6162,0.5666,0.0,0.0,2020,HAFC,
3,18.3323,8.9282,3.9602,9.774,0.1327,0.0034,,0.4276,0.0059,0.0348,18.3323,0.3656,-286672000.0,2.2401,2.0463,557917500.0,0.0,11.8846,0.0,0.0255,-0.0149,12.7085,0.0425,24190.7071,0.9836,21.0083,1.091,0.0497,0.0459,4076000.0,,5520201500.0,197.7181,4723098500.0,2.7238,0.0,62872000.0,-78295000.0,1.8059,18.6916,0.015,0.0584,0.0,-0.6234,8.279,0.0,0.0114,0.0,-0.4665,1.1287,1.9136,0.1187,0.1023,0.0535,0.5689,0.4516,0.0,0.0,2019,HAFC,
4,17.3084,8.1102,4.8669,8.6226,-0.1158,0.0038,,-0.3326,0.0107,0.0522,17.3084,0.4004,-194501000.0,2.429,2.2847,557522550.0,0.0,8.8615,0.0,0.0325,0.0143,8.4342,0.0848,32458.0544,0.9955,26.5496,1.1382,0.0483,0.0414,-3696000.0,,5356352000.0,35.8564,4547944500.0,2.4964,0.0,72939000.0,-21693000.0,1.3326,10.884,0.0117,0.1032,0.0,9.4915,7.1357,0.0,0.0136,0.0,-0.3093,1.1825,2.4005,0.2221,0.116,0.0919,0.4662,0.4123,0.0,0.0,2018,HAFC,
5,17.5382,7.5686,4.7963,11.9257,-0.0263,0.0044,,-0.0656,0.011,0.0485,17.5382,0.4822,-194976000.0,3.9704,2.5198,546751050.0,0.0,13.3295,0.0,0.0351,0.0035,13.1919,0.0721,48810.1943,1.0165,25.9005,1.7134,0.049,0.0801,-843000.0,,4955915500.0,37.307,4079195500.0,4.4377,0.0,80813000.0,72294000.0,1.5032,17.6765,0.008,0.0994,0.0,0.549,13.0106,0.0,0.0119,0.0,-0.2023,1.7857,2.5461,0.2238,0.0839,0.0566,0.4737,0.7418,0.0,0.0,2017,HAFC,
6,16.6468,6.6316,4.6156,19.0452,-0.0229,0.005,,-0.0501,0.0125,0.0231,16.6468,0.508,-187750000.0,5.2777,1.8377,512471500.0,0.0,22.2307,0.0,0.0384,0.0035,21.9573,0.0543,76094.6703,1.0381,25.6751,2.1025,0.0473,0.138,-730000.0,,4467933500.0,49.6702,3659856500.0,6.1605,0.0,58623000.0,146228000.0,1.0593,19.8864,0.005,0.1093,0.0,0.3203,20.3444,0.0,0.0142,0.0,-0.1682,2.1997,1.8606,0.2649,0.0525,0.0503,0.4896,1.2221,0.0,0.0,2016,HAFC,
7,15.5378,6.6637,5.1706,11.5321,-0.0361,0.0032,,-0.0642,0.0127,0.0433,15.5378,0.5982,-414818000.0,3.5596,2.0569,473652500.0,0.0,11.9044,0.0,0.0463,0.0054,11.6993,0.1133,79529.5326,0.9376,24.3069,1.5266,0.05,0.0446,-1146000.0,,4233482000.0,25.1683,3533361000.0,3.6745,0.0,65384000.0,-221331000.0,1.2394,14.0355,0.0046,0.1133,0.0,-0.2803,5.9363,0.0,0.0106,0.0,-0.5501,1.5693,2.0929,0.2534,0.0867,0.0712,0.4803,0.3821,0.0,0.0,2015,HAFC,
8,14.3042,5.6483,4.9949,28.4283,-0.0363,0.0037,,-0.1322,0.0138,-0.007,14.3042,0.2815,-853636000.0,3.8613,0.7672,426732000.0,0.0,28.8488,0.0,0.044,0.0064,27.5461,0.1068,92511.3867,0.8123,20.5333,1.5247,0.0491,0.0398,-1150000.0,,3643411000.0,502.3924,3034535500.0,3.9184,0.0,24317000.0,-676114000.0,0.5073,16.6489,0.0046,0.1176,0.0,-0.0778,5.3175,0.0,0.0121,0.0,-1.2348,1.58,0.8035,0.2804,0.0352,0.0601,0.4791,0.3717,0.0,0.0,2014,HAFC,
9,12.6611,4.6533,5.6761,11.5863,-0.0322,0.0026,,-0.1526,0.0134,0.0658,12.6611,0.469,-276421000.0,4.7042,1.8893,389220500.0,0.0,10.7184,0.0,0.071,0.0069,10.5387,0.1135,67890.6215,0.9411,18.9458,1.7289,0.0495,0.0418,-1018000.0,,2968449500.0,54.2893,2454144000.0,4.3518,0.0,59700000.0,-148769000.0,1.5262,17.373,0.0055,0.1022,0.0,-0.2957,4.0364,0.0,0.0048,0.0,-0.3996,1.7642,1.9215,0.2706,0.0863,0.0576,0.478,0.3188,0.0,0.0,2013,HAFC,
0,-1.4016,0.0,0.1025,,0.0,0.0,,0.0,0.0524,0.0499,-1.4016,0.0,-578223900.0,,-0.0648,-31389950.0,,,,1.0294,0.0,,0.0,0.0,1.1018,,,0.0,0.0,0.0,0.0,557135500.0,,121950.0,,0.9382,-894400.0,139800.0,-0.0306,,0.0,-0.9301,,208.8441,0.0,0.0,,,,,-0.0648,0.0,,,0.0,0.0,,,2022,CCVI,
1,-3.2026,0.0,0.0775,,0.0,0.0,,0.0,-0.0121,0.0578,-3.2026,0.0,-595576600.0,,-0.1807,-21707100.0,,,,6.5136,0.0,,0.0,0.0,10.7633,,,0.0,0.0,0.0,0.0,276977750.0,,81200.0,,0.5462,-2450300.0,1575800.0,0.7297,,0.0,0.1547,,-2.1309,0.0,0.0,,,,,-0.1807,0.0,,,0.0,0.0,,,2021,CCVI,
2,0.0003,0.0,0.0004,,0.0,0.0,,0.0,-0.025,0.0,0.0003,0.0,-31000.0,,0.0,-21707100.0,,,,0.4464,0.0,,0.0,0.0,0.4464,,,0.0,0.0,0.0,0.0,40000.0,,81200.0,,0.0,0.0,-31000.0,0.0,,0.0,0.0,,0.0323,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,,2020,CCVI,
3,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,,2017,CCVI,
0,-1.7042,0.0,0.0083,,0.0,0.0,,,0.0322,0.0623,-1.7042,,-607958400.0,,-0.0992,-29661350.0,,,,0.1076,,,0.0,0.0,0.3827,,,0.0,0.0025,,0.0,580636250.0,,27350.0,,-0.4022,-1425900.0,-685600.0,-0.0763,,0.0,-0.63,,-27.2553,0.1025,,,,,,-0.0992,0.0,,,0.0,-0.0602,,,2022,SLAM,
1,-2.4712,0.0,0.0335,,0.0,0.0,,,0.0914,0.135,-2.4712,,-609856200.0,,-0.3252,-17406300.0,,,,0.6305,,,0.0,0.0,3.1506,,,0.0,0.0007,,0.0,288740600.0,,0.0,,0.021,-4583300.0,1608000.0,-0.1736,,0.0,-1.5165,,16.4158,0.0284,,,,,,-0.3252,0.0,,,0.0,-0.0115,,,2021,SLAM,
2,0.0009,0.0,0.0,,0.0,0.0,,,-0.2814,0.0,0.0009,,-70200.0,,0.0,270093700.0,,,,0.0,,,-0.6992,0.0,0.1439,,,0.0,0.0,,0.0,46900.0,,0.0,,0.0,0.0,-70200.0,0.0,,0.0,0.0,,0.188,0.0,,,,,,0.0,0.0,,,0.0,0.0,,,2020,SLAM,
3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,,,2017,SLAM,
0,16.5293,10.2407,4.0895,5.8386,-0.673,0.0012,,-1.4687,0.01,0.0331,16.5293,0.137,-1354670000.0,1.9911,3.4923,505569000.0,0.0,5.868,0.0,0.0166,0.0657,4.9199,0.1355,143843.7603,0.8345,31.6297,1.2336,0.0378,0.0155,-18440000.0,,7425926000.0,17.3924,6687690500.0,2.0011,0.0,95681000.0,-1116001000.0,1.5437,7.5799,0.0026,0.1462,0.0,-0.0722,4.1922,0.0,0.0117,0.0,-2.4249,1.2588,4.1653,0.2635,0.1713,0.1319,0.5871,0.2536,0.0,0.0,2022,CPF,
1,19.9353,9.3495,11.745,8.9313,-0.7914,0.0013,,-1.1291,0.0114,0.0302,19.9353,0.2443,-1478124000.0,3.013,3.1541,552500000.0,0.0,6.4486,0.0,0.0495,0.0846,5.1551,0.1948,314101.4478,0.8108,35.6912,1.4131,0.0374,0.0148,-22161000.0,,7006836000.0,22.1762,6217638000.0,2.1755,0.0,88327000.0,-1256460000.0,1.3829,9.919,0.0012,0.1446,0.0,-0.0679,3.9143,0.0,0.0123,0.0,-1.8737,1.4382,3.9454,0.3051,0.112,0.1008,0.567,0.1964,0.0,0.0,2021,CPF,
2,19.4747,9.1763,3.7069,10.5067,-0.926,0.0018,,-1.166,0.0059,0.0147,19.4747,0.3415,-1026028000.0,2.0716,1.8093,537626500.0,0.0,11.0642,0.0,0.0179,0.1009,7.3185,0.0533,143575.3695,0.8631,24.0499,0.9761,0.0409,0.0201,-25997000.0,,6303627500.0,14.669,5458070500.0,2.1816,0.0,50795000.0,-796296000.0,2.0603,14.4015,0.0027,0.0693,0.0,-0.051,4.7156,0.0,0.0125,0.0,-1.9225,0.9978,2.7353,0.1447,0.0952,0.0694,0.7525,0.2421,0.0,0.0,2020,CPF,
3,18.5472,9.0604,4.1394,12.9689,-0.2526,0.0024,,-0.4027,0.0099,0.028,18.5472,0.3856,-939045000.0,3.2648,2.2808,510122500.0,0.0,15.4089,0.0,0.0224,0.0279,13.8728,0.0709,57841.7282,0.8624,29.1773,1.5949,0.0437,0.046,-7197000.0,,5909849000.0,42.77,5033256500.0,3.879,0.0,64995000.0,-724916000.0,1.2378,14.5,0.0064,0.1143,0.0,-0.0859,9.7048,0.0,0.0106,0.0,-1.114,1.6405,2.5334,0.2259,0.0771,0.069,0.573,0.5232,0.0,0.0,2019,CPF,
4,16.7197,8.0618,3.4745,7.1427,-0.1097,0.0027,,-0.1531,0.0104,0.0624,16.7197,0.4651,-1159018000.0,3.0204,3.4091,495880000.0,0.0,7.342,0.0,0.0199,0.0136,7.1132,0.0672,71373.6895,0.8081,27.5664,1.4564,0.0415,0.0582,-3225000.0,,5715367000.0,29.0332,4951422000.0,3.1047,0.0,100261000.0,-987207000.0,1.7397,12.0545,0.0051,0.12,0.0,-0.0632,11.4983,0.0,0.0117,0.0,-1.6184,1.5041,3.5187,0.2509,0.14,0.083,0.5548,0.6877,0.0,0.0,2018,CPF,
5,16.448,7.2056,2.7069,10.048,-0.2148,0.0032,,-0.283,0.0075,0.0685,16.448,0.4773,-1287849000.0,4.1398,2.9688,502355000.0,0.0,10.1642,0.0,0.0165,0.0298,9.4784,0.0873,121749.0551,0.769,22.3519,1.8136,0.0398,0.0222,-6531000.0,,5503972000.0,44.883,4782277500.0,4.1877,0.0,90253000.0,-1152530000.0,2.3489,22.0963,0.0031,0.082,0.0,-0.0373,4.1046,0.0,0.0088,0.0,-1.4201,1.8807,3.1836,0.1881,0.0995,0.0453,0.5739,0.2496,0.0,0.0,2017,CPF,
6,16.2751,6.7547,2.7199,12.9087,-0.0519,0.0038,,-0.0602,0.0089,0.0346,16.2751,0.554,-1279405000.0,4.6146,2.4147,499657000.0,0.0,13.0215,0.0,0.0178,0.0077,12.7475,0.0708,183044.223,0.759,23.5926,1.9152,0.0398,0.0421,-1609000.0,,5257762000.0,129.339,4520820000.0,4.6549,0.0,74876000.0,-1143045000.0,1.6276,20.5066,0.002,0.094,0.0,-0.0429,7.3135,0.0,0.0064,0.0,-1.3237,1.9961,2.4665,0.2244,0.0775,0.0488,0.5936,0.4494,0.0,0.0,2016,CPF,
7,15.3434,5.9195,2.4876,10.3349,-0.1804,0.0049,,-0.2532,0.0092,0.038,15.3434,0.4673,-1379230000.0,3.7199,2.1307,531340000.0,0.0,10.5182,0.0,0.0178,0.0305,9.697,0.0899,248686.8349,0.7235,22.2187,1.4351,0.0382,0.0181,-5817000.0,,4992137500.0,56.2995,4271869500.0,3.7859,0.0,68688000.0,-1245020000.0,1.6243,15.3986,0.0015,0.0863,0.0,-0.0384,2.8781,0.0,0.0164,0.0,-1.9429,1.512,2.3111,0.2404,0.0968,0.0649,0.5696,0.1876,0.0,0.0,2015,CPF,
8,15.2021,5.1109,2.3017,12.2811,-0.161,0.0061,,-0.317,0.0084,0.0297,15.2021,0.3857,-1317514000.0,4.2067,1.7507,614107500.0,0.0,12.3847,0.0,0.0207,0.0315,11.3415,0.0662,234745.658,0.7153,19.2201,1.4143,0.0398,0.0191,-6017000.0,,4797092500.0,89.9428,4023236500.0,4.2422,0.0,65415000.0,-1180868000.0,1.7658,19.9074,0.0016,0.0659,0.0,-0.0357,2.4831,0.0,0.0221,0.0,-1.64,1.4923,1.9117,0.2118,0.0814,0.0502,0.6339,0.1633,0.0,0.0,2014,CPF,
9,15.733,4.6525,1.176,10.7686,-0.1498,0.0069,,-0.2354,0.0378,0.0442,15.733,0.5446,-1458453000.0,4.316,1.8647,587476550.0,0.0,11.3239,0.0,0.0125,0.0322,10.4817,0.0531,200404.9582,0.6649,38.0969,1.2763,0.0429,0.0196,-6287000.0,,4555783000.0,56.7277,3808472500.0,4.5385,0.0,78244000.0,-1321617000.0,0.4912,4.8976,0.0019,0.2929,0.0,-0.1352,2.2116,0.0,0.0253,0.0,-1.7309,1.343,2.0145,0.8814,0.0929,0.2042,0.6188,0.1406,0.0,0.0,2013,CPF,
0,30.8162,14.5785,5.4231,5.9219,-0.1172,0.017,,-0.2161,0.011,0.0821,30.8162,0.2206,-1162527000.0,2.87,7.0653,496286000.0,0.0,8.1633,0.0,0.0153,0.008,8.0301,0.0705,70209.1769,0.784,53.8355,1.3577,0.0382,0.0549,-1717000.0,,5586103000.0,29.9352,4717909000.0,3.9563,0.0,103466000.0,-1118196000.0,1.7165,10.0096,0.0053,0.1235,0.0,-0.0566,21.2597,0.0,0.012,0.0,-1.8973,1.7259,7.1826,0.287,0.1689,0.0999,0.5186,0.6899,0.0,0.0,2022,CAC,
1,36.319,13.2998,15.1003,5.0955,-0.1243,0.0176,,-0.1671,0.0132,0.1025,36.319,0.2934,-1329976000.0,3.6211,9.4515,535304000.0,0.0,5.3246,0.0,0.0458,0.0093,5.2555,0.0944,152266.8795,0.7384,61.4439,1.326,0.0381,0.0468,-1852000.0,,5199550500.0,23.1137,4307066500.0,3.7839,0.0,140864000.0,-1285644000.0,2.0736,10.4242,0.0026,0.1286,0.0,-0.0552,17.266,0.0,0.012,0.0,-1.8529,1.6151,9.5757,0.3472,0.1963,0.0959,0.5039,0.4754,0.0,0.0,2021,CAC,
2,35.3225,13.8597,10.0055,35.0347,-0.1953,0.0199,,-0.3142,0.0127,-0.0233,35.3225,0.2335,-995982000.0,2.5816,1.0213,501364500.0,0.0,41.4641,0.0,0.035,0.0141,34.8089,0.0741,69971.4766,0.7873,56.1002,1.013,0.0445,0.0507,-2926000.0,,4664133000.0,22.1906,3771493500.0,3.0554,0.0,15304000.0,-911651000.0,0.3072,9.0354,0.0055,0.1184,0.0,-0.0681,16.5718,0.0,0.0086,0.0,-1.8576,1.2418,1.2165,0.2857,0.0285,0.1107,0.5379,0.4692,0.0,0.0,2020,CAC,
3,30.7273,13.6711,5.1558,24.8093,-0.277,0.0222,,-0.562,0.0131,-0.0099,30.7273,0.1815,-794965000.0,3.3691,1.8566,454620000.0,0.0,34.2362,0.0,0.0204,0.0203,29.792,0.0602,31580.8109,0.8133,50.5771,1.499,0.0483,0.0788,-4267000.0,,4363478000.0,23.6383,3501108500.0,4.6493,0.0,28604000.0,-725885000.0,0.5758,12.4486,0.0117,0.1256,0.0,-0.0834,22.6572,0.0,0.0089,0.0,-1.1202,1.8914,2.1335,0.271,0.0403,0.0803,0.4627,0.7374,0.0,0.0,2019,CAC,
